"genre"	"macroGenre"	"trackId"	"sourcePath"	"expectedFilePath"	"audioExists"	"license"	"licenseUrl"	"referenceUrl"	"canonicalArtist"	"canonicalTitle"	"tags"
"テクノ"	"electronic"	"track_1109358"	"58/1109358.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/58/1109358.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/3.0/"	"http://www.jamendo.com/track/1109358"	"JCRZ"	"Warhol Exhibition (Re-exhibited Mix)"	"genre---techno"
"テクノ"	"electronic"	"track_1116719"	"19/1116719.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/19/1116719.low.mp3"	"true"	"CC-BY-ND"	"http://creativecommons.org/licenses/by-nd/3.0/"	"http://www.jamendo.com/track/1116719"	"The Clone Dj"	"Final Solution"	"genre---techno"
"テクノ"	"electronic"	"track_1116722"	"22/1116722.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/22/1116722.low.mp3"	"true"	"CC-BY-ND"	"http://creativecommons.org/licenses/by-nd/3.0/"	"http://www.jamendo.com/track/1116722"	"The Clone Dj"	"Lost In Space"	"genre---techno"
"テクノ"	"electronic"	"track_1135797"	"97/1135797.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/97/1135797.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/1135797"	"Mr Oziro"	"GOOGMAK"	"genre---techno"
"テクノ"	"electronic"	"track_1145056"	"56/1145056.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/56/1145056.low.mp3"	""	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/3.0/"	"http://www.jamendo.com/track/1145056"	"JCRZ"	"Dyn-9"	"genre---techno"
"テクノ"	"electronic"	"track_1190131"	"31/1190131.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/31/1190131.low.mp3"	"true"	"CC-BY-NC-SA"	"http://creativecommons.org/licenses/by-nc-sa/3.0/"	"http://www.jamendo.com/track/1190131"	"Gamesounds Foundry"	"Disco Saga - Ingame"	"genre---techno"
"テクノ"	"electronic"	"track_1194246"	"46/1194246.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/46/1194246.low.mp3"	"true"	"CC-BY"	"http://creativecommons.org/licenses/by/3.0/"	"http://www.jamendo.com/track/1194246"	"sofamusik"	"Die Ruhe vor dem Sturm"	"genre---techno"
"テクノ"	"electronic"	"track_1194248"	"48/1194248.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/48/1194248.low.mp3"	"true"	"CC-BY"	"http://creativecommons.org/licenses/by/3.0/"	"http://www.jamendo.com/track/1194248"	"sofamusik"	"Der Orgelwahn"	"genre---techno"
"テクノ"	"electronic"	"track_1197762"	"62/1197762.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/62/1197762.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/1197762"	"Celtic Rhythm"	"Flow"	"genre---techno"
"テクノ"	"electronic"	"track_1205639"	"39/1205639.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/39/1205639.low.mp3"	"true"	"CC-BY"	"http://creativecommons.org/licenses/by/3.0/"	"http://www.jamendo.com/track/1205639"	"sofamusik"	"Non plus ultra"	"genre---techno"
"テクノ"	"electronic"	"track_1205640"	"40/1205640.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/40/1205640.low.mp3"	"true"	"CC-BY"	"http://creativecommons.org/licenses/by/3.0/"	"http://www.jamendo.com/track/1205640"	"sofamusik"	"Lokomotive rockt!"	"genre---techno"
"テクノ"	"electronic"	"track_1205641"	"41/1205641.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/41/1205641.low.mp3"	"true"	"CC-BY"	"http://creativecommons.org/licenses/by/3.0/"	"http://www.jamendo.com/track/1205641"	"sofamusik"	"Hektisch"	"genre---techno"
"テクノ"	"electronic"	"track_1209479"	"79/1209479.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/79/1209479.low.mp3"	"true"	"CC-BY"	"http://creativecommons.org/licenses/by/3.0/"	"http://www.jamendo.com/track/1209479"	"sofamusik"	"Der springende Punkt"	"genre---techno"
"テクノ"	"electronic"	"track_1209480"	"80/1209480.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/80/1209480.low.mp3"	"true"	"CC-BY"	"http://creativecommons.org/licenses/by/3.0/"	"http://www.jamendo.com/track/1209480"	"sofamusik"	"Putzlichtgewitter"	"genre---techno"
"テクノ"	"electronic"	"track_1209802"	"02/1209802.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/02/1209802.low.mp3"	"true"	"CC-BY"	"http://creativecommons.org/licenses/by/3.0/"	"http://www.jamendo.com/track/1209802"	"sofamusik"	"ADSR"	"genre---techno"
"テクノ"	"electronic"	"track_1245862"	"62/1245862.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/62/1245862.low.mp3"	"true"	"CC-BY"	"http://creativecommons.org/licenses/by/3.0/"	"http://www.jamendo.com/track/1245862"	"Mr Oziro"	"TERRAIN"	"genre---techno"
"テクノ"	"electronic"	"track_1278989"	"89/1278989.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/89/1278989.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/1278989"	"Doc"	"Floating"	"genre---techno"
"テクノ"	"electronic"	"track_1279223"	"23/1279223.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/23/1279223.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/1279223"	"Doc"	"Running"	"genre---techno"
"テクノ"	"electronic"	"track_1279236"	"36/1279236.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/36/1279236.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/1279236"	"Doc"	"Spaceship Trip"	"genre---techno"
"テクノ"	"electronic"	"track_1298823"	"23/1298823.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/23/1298823.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/1298823"	"magagog"	"Nightcrawler"	"genre---techno"
"テクノ"	"electronic"	"track_1299909"	"09/1299909.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/09/1299909.low.mp3"	"true"	"CC-BY-ND"	"http://creativecommons.org/licenses/by-nd/3.0/"	"http://www.jamendo.com/track/1299909"	"magagog"	"EXCUBITOR"	"genre---techno"
"テクノ"	"electronic"	"track_1299924"	"24/1299924.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/24/1299924.low.mp3"	"true"	"CC-BY-ND"	"http://creativecommons.org/licenses/by-nd/3.0/"	"http://www.jamendo.com/track/1299924"	"magagog"	"patience"	"genre---techno"
"テクノ"	"electronic"	"track_1299926"	"26/1299926.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/26/1299926.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/1299926"	"magagog"	"Rainmacker"	"genre---techno"
"テクノ"	"electronic"	"track_1299928"	"28/1299928.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/28/1299928.low.mp3"	"true"	"CC-BY-ND"	"http://creativecommons.org/licenses/by-nd/3.0/"	"http://www.jamendo.com/track/1299928"	"magagog"	"Spin Ride"	"genre---techno"
"テクノ"	"electronic"	"track_1299934"	"34/1299934.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/34/1299934.low.mp3"	"true"	"CC-BY-ND"	"http://creativecommons.org/licenses/by-nd/3.0/"	"http://www.jamendo.com/track/1299934"	"magagog"	"Sugar Scull"	"genre---techno"
"テクノ"	"electronic"	"track_1300000"	"00/1300000.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/00/1300000.low.mp3"	"true"	"CC-BY-NC-SA"	"http://creativecommons.org/licenses/by-nc-sa/3.0/"	"http://www.jamendo.com/track/1300000"	"SoLaRiS"	"Luminiferous Aether"	"genre---techno"
"テクノ"	"electronic"	"track_1306653"	"53/1306653.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/53/1306653.low.mp3"	"true"	"CC-BY-NC-SA"	"http://creativecommons.org/licenses/by-nc-sa/3.0/"	"http://www.jamendo.com/track/1306653"	"SoLaRiS"	"Paramatra"	"genre---techno"
"テクノ"	"electronic"	"track_1309459"	"59/1309459.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/59/1309459.low.mp3"	"true"	"CC-BY-NC-SA"	"http://creativecommons.org/licenses/by-nc-sa/3.0/"	"http://www.jamendo.com/track/1309459"	"SoLaRiS"	"MammaGammaTrance"	"genre---techno"
"テクノ"	"electronic"	"track_1309614"	"14/1309614.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/14/1309614.low.mp3"	"true"	"CC-BY-NC-SA"	"http://creativecommons.org/licenses/by-nc-sa/3.0/"	"http://www.jamendo.com/track/1309614"	"SoLaRiS"	"Join Your Forces"	"genre---techno"
"テクノ"	"electronic"	"track_1319906"	"06/1319906.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/06/1319906.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/1319906"	"magagog"	"The center of a Сircle"	"genre---techno"
"テクノ"	"electronic"	"track_1330651"	"51/1330651.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/51/1330651.low.mp3"	"true"	"CC-BY-ND"	"http://creativecommons.org/licenses/by-nd/3.0/"	"http://www.jamendo.com/track/1330651"	"magagog"	"Thank You !!"	"genre---techno"
"テクノ"	"electronic"	"track_1344760"	"60/1344760.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/60/1344760.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/3.0/"	"http://www.jamendo.com/track/1344760"	"Sound Energy"	"Sound Energy - All Right"	"genre---techno"
"テクノ"	"electronic"	"track_1344991"	"91/1344991.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/91/1344991.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/3.0/"	"http://www.jamendo.com/track/1344991"	"Sound Energy"	"Sound Energy - Fade In"	"genre---techno"
"テクノ"	"electronic"	"track_1344999"	"99/1344999.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/99/1344999.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/3.0/"	"http://www.jamendo.com/track/1344999"	"Sound Energy"	"Sound Energy - Way Out"	"genre---techno"
"テクノ"	"electronic"	"track_1345016"	"16/1345016.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/16/1345016.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/3.0/"	"http://www.jamendo.com/track/1345016"	"Sound Energy"	"Sound Energy - One"	"genre---techno"
"アンビエント"	"ambient"	"track_0000946"	"46/946.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/46/946.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/946"	"Alexander Blu"	"Emptiness"	"genre---ambient"
"アンビエント"	"ambient"	"track_0000947"	"47/947.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/47/947.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/947"	"Alexander Blu"	"Concert"	"genre---ambient"
"アンビエント"	"ambient"	"track_0000948"	"48/948.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/48/948.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/948"	"Alexander Blu"	"Victory"	"genre---chillout"
"アンビエント"	"ambient"	"track_0000950"	"50/950.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/50/950.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/950"	"Alexander Blu"	"May"	"genre---chillout"
"アンビエント"	"ambient"	"track_0000951"	"51/951.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/51/951.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/951"	"Alexander Blu"	"Nostalgia"	"genre---ambient"
"アンビエント"	"ambient"	"track_0000953"	"53/953.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/53/953.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/953"	"Alexander Blu"	"Cosmo"	"genre---ambient"
"アンビエント"	"ambient"	"track_0000954"	"54/954.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/54/954.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/954"	"Alexander Blu"	"Sea Song"	"genre---ambient"
"アンビエント"	"ambient"	"track_0000955"	"55/955.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/55/955.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/3.0/"	"http://www.jamendo.com/track/955"	"Alexander Blu"	"Spider"	"genre---chillout"
"アンビエント"	"ambient"	"track_0001945"	"45/1945.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/45/1945.low.mp3"	"true"	"CC-BY-NC-SA"	"http://creativecommons.org/licenses/by-nc-sa/3.0/"	"http://www.jamendo.com/track/1945"	"SEBRIDER"	"Kingdom of Tears"	"genre---ambient"
"アンビエント"	"ambient"	"track_0002164"	"64/2164.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/64/2164.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.0/fr/"	"http://www.jamendo.com/track/2164"	"Greg Baumont"	"La sixième porte de Shanaaghar"	"genre---ambient"
"アンビエント"	"ambient"	"track_0002165"	"65/2165.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/65/2165.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.0/fr/"	"http://www.jamendo.com/track/2165"	"Greg Baumont"	"Le nettoyeur"	"genre---chillout"
"アンビエント"	"ambient"	"track_0002167"	"67/2167.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/67/2167.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.0/fr/"	"http://www.jamendo.com/track/2167"	"Greg Baumont"	"Respire ! (The dervish)"	"genre---ambient"
"アンビエント"	"ambient"	"track_0002169"	"69/2169.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/69/2169.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.0/fr/"	"http://www.jamendo.com/track/2169"	"Greg Baumont"	"The new day"	"genre---ambient"
"アンビエント"	"ambient"	"track_0002170"	"70/2170.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/70/2170.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.0/fr/"	"http://www.jamendo.com/track/2170"	"Greg Baumont"	"Why (Trance remix by Ilya Malyuev)"	"genre---ambient"
"アンビエント"	"ambient"	"track_0002171"	"71/2171.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/71/2171.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.0/fr/"	"http://www.jamendo.com/track/2171"	"Greg Baumont"	"La face cachée de la lune"	"genre---chillout"
"アンビエント"	"ambient"	"track_0002243"	"43/2243.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/43/2243.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.5/"	"http://www.jamendo.com/track/2243"	"David Schombert"	"Le miracle de la vie"	"genre---ambient"
"アンビエント"	"ambient"	"track_0002244"	"44/2244.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/44/2244.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.5/"	"http://www.jamendo.com/track/2244"	"David Schombert"	"L'Exil des arbres - part 2"	"genre---ambient"
"アンビエント"	"ambient"	"track_0002245"	"45/2245.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/45/2245.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.5/"	"http://www.jamendo.com/track/2245"	"David Schombert"	"Background3"	"genre---ambient"
"アンビエント"	"ambient"	"track_0002246"	"46/2246.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/46/2246.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.5/"	"http://www.jamendo.com/track/2246"	"David Schombert"	"Voyage vers l'infini"	"genre---ambient"
"アンビエント"	"ambient"	"track_0002250"	"50/2250.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/50/2250.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.5/"	"http://www.jamendo.com/track/2250"	"David Schombert"	"L'Exil des arbres - part 1"	"genre---ambient"
"アンビエント"	"ambient"	"track_0002252"	"52/2252.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/52/2252.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.5/"	"http://www.jamendo.com/track/2252"	"David Schombert"	"La symphonie du vide"	"genre---ambient"
"アンビエント"	"ambient"	"track_0002253"	"53/2253.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/53/2253.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.5/"	"http://www.jamendo.com/track/2253"	"David Schombert"	"Background2"	"genre---ambient"
"アンビエント"	"ambient"	"track_0002970"	"70/2970.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/70/2970.low.mp3"	"true"	"CC-BY-SA"	"http://creativecommons.org/licenses/by-sa/2.5/"	"http://www.jamendo.com/track/2970"	"XeMa"	"Beach paradise"	"genre---ambient"
"アンビエント"	"ambient"	"track_0003127"	"27/3127.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/27/3127.low.mp3"	"true"	"CC-BY-NC-SA"	"http://creativecommons.org/licenses/by-nc-sa/2.0/fr/"	"http://www.jamendo.com/track/3127"	"Amalfi"	"Deep Space Six"	"genre---ambient"
"アンビエント"	"ambient"	"track_0003525"	"25/3525.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/25/3525.low.mp3"	"true"	"CC-BY-NC-SA"	"http://creativecommons.org/licenses/by-nc-sa/3.0/"	"http://www.jamendo.com/track/3525"	"humeka"	"Blind Alley"	"genre---ambient"
"アンビエント"	"ambient"	"track_0004882"	"82/4882.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/82/4882.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.5/"	"http://www.jamendo.com/track/4882"	"Tom La Meche"	"Orientale"	"genre---ambient"
"アンビエント"	"ambient"	"track_0006826"	"26/6826.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/26/6826.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.5/"	"http://www.jamendo.com/track/6826"	"Carlos Saura"	"La Rebelion de las Maquinas (The Rebellion of the Machines)"	"genre---ambient"
"アンビエント"	"ambient"	"track_0006827"	"27/6827.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/27/6827.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/2.5/"	"http://www.jamendo.com/track/6827"	"Carlos Saura"	"Siempre Adelante (Always Ahead)"	"genre---ambient"
"アンビエント"	"ambient"	"track_0007394"	"94/7394.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/94/7394.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/3.0/"	"http://www.jamendo.com/track/7394"	"Spleen-Musical"	"The slow season"	"genre---downtempo"
"アンビエント"	"ambient"	"track_0008305"	"05/8305.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/05/8305.low.mp3"	"true"	"CC-BY-NC"	"http://creativecommons.org/licenses/by-nc/3.0/"	"http://www.jamendo.com/track/8305"	"Ben OThman"	"Lounge Oud  Feat. Fawzi Chekili"	"genre---chillout"
"アンビエント"	"ambient"	"track_0008307"	"07/8307.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/07/8307.low.mp3"	"true"	"CC-BY-NC"	"http://creativecommons.org/licenses/by-nc/3.0/"	"http://www.jamendo.com/track/8307"	"Ben OThman"	"Hijez Tunisien"	"genre---chillout"
"アンビエント"	"ambient"	"track_0008308"	"08/8308.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/08/8308.low.mp3"	"true"	"CC-BY-NC"	"http://creativecommons.org/licenses/by-nc/3.0/"	"http://www.jamendo.com/track/8308"	"Ben OThman"	"Accordeon Trist  Feat. Youssef Chawali"	"genre---chillout"
"アンビエント"	"ambient"	"track_0008309"	"09/8309.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/09/8309.low.mp3"	"true"	"CC-BY-NC"	"http://creativecommons.org/licenses/by-nc/3.0/"	"http://www.jamendo.com/track/8309"	"Ben OThman"	"La Marsa Chill"	"genre---chillout"
"アンビエント"	"ambient"	"track_0008310"	"10/8310.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/10/8310.low.mp3"	"true"	"CC-BY-NC"	"http://creativecommons.org/licenses/by-nc/3.0/"	"http://www.jamendo.com/track/8310"	"Ben OThman"	"Space Off"	"genre---chillout"
"アンビエント"	"ambient"	"track_0008311"	"11/8311.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/11/8311.low.mp3"	"true"	"CC-BY-NC"	"http://creativecommons.org/licenses/by-nc/3.0/"	"http://www.jamendo.com/track/8311"	"Ben OThman"	"Espoire"	"genre---chillout"
"アンビエント"	"ambient"	"track_0008312"	"12/8312.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/12/8312.low.mp3"	"true"	"CC-BY-NC"	"http://creativecommons.org/licenses/by-nc/3.0/"	"http://www.jamendo.com/track/8312"	"Ben OThman"	"Sahara Live             Remixed by ""djben"""	"genre---chillout"
"アンビエント"	"ambient"	"track_0008313"	"13/8313.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/13/8313.low.mp3"	"true"	"CC-BY-NC"	"http://creativecommons.org/licenses/by-nc/3.0/"	"http://www.jamendo.com/track/8313"	"Ben OThman"	"Intro Dub"	"genre---chillout"
"アンビエント"	"ambient"	"track_0011075"	"75/11075.mp3"	"/Volumes/20251005_12TBskyhawk/MUSICTee-cache/external-data/mtg-jamendo/raw_30s/audio-low/75/11075.low.mp3"	"true"	"CC-BY-NC-ND"	"http://creativecommons.org/licenses/by-nc-nd/3.0/"	"http://www.jamendo.com/track/11075"	"DKZ"	"Electronic is not bad"	"genre---ambient"
