reviewStatus	reviewNote	genre	confidence	formalEligible	source	license	title	artist	album	labelEvidence	safetyFlags	audioExists	filePath	candidateAudioUrl	referenceUrl	trackId
		アニメソング	adjacent	false	FMA	CC0	A good bass for gambling	Komiku	It's time for adventure ! vol 3	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/153143	153143
		アニメソング	adjacent	false	FMA	CC0	The place that never get old	Komiku	It's time for adventure ! vol 3	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/153144	153144
		アニメソング	adjacent	false	FMA	CC0	Decisive battle with the childhood friend	Komiku	It's time for adventure ! vol 3	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/153145	153145
		アニメソング	adjacent	false	FMA	CC0	You, yourself and the main character	Komiku	It's time for adventure ! vol 3	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/153146	153146
		アニメソング	adjacent	false	FMA	CC0	Big Person, Tiny cities (world map's theme)	Komiku	A Monplaisir Best-Of ! Let's hear that crap.	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/154815	154815
		アニメソング	adjacent	false	FMA	CC0	Battle Theme	Komiku	A Monplaisir Best-Of ! Let's hear that crap.	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/154816	154816
		アニメソング	adjacent	false	FMA	CC0	La ville aux ponts suspendus	Komiku	A Monplaisir Best-Of ! Let's hear that crap.	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/154817	154817
		アニメソング	adjacent	false	FMA	CC0	Decisive battle with the childhood friend	Komiku	A Monplaisir Best-Of ! Let's hear that crap.	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/154818	154818
		アニメソング	adjacent	false	FMA	CC0	Sad walk with sad piano	Komiku	A Monplaisir Best-Of ! Let's hear that crap.	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/154819	154819
		アニメソング	adjacent	false	FMA	CC0	Opening	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155162	155162
		アニメソング	adjacent	false	FMA	CC0	Every myths are true stories	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155163	155163
		アニメソング	adjacent	false	FMA	CC0	Where you hear the prayer (McGuffin theme)	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155164	155164
		アニメソング	adjacent	false	FMA	CC0	I got 99 broadswords but this one isn't one (store's theme)	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155165	155165
		アニメソング	adjacent	false	FMA	CC0	Sorry, I'm maybe available in an other minor quest ! (Bonus Character's theme)	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155166	155166
		アニメソング	adjacent	false	FMA	CC0	Someday I'll like you but before let me rest in my solitude (Lonely character's theme)	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155167	155167
		アニメソング	adjacent	false	FMA	CC0	STOP TALKING AND MOVING !! (Game's Mascott's theme)	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155168	155168
		アニメソング	adjacent	false	FMA	CC0	Fight the apocalypse, but before a quick nap	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155169	155169
		アニメソング	adjacent	false	FMA	CC0	Run ! That boss was a bearing wall !	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155170	155170
		アニメソング	adjacent	false	FMA	CC0	My hobby, destroy the universe, why ? (Evil character's theme)	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155171	155171
		アニメソング	adjacent	false	FMA	CC0	Wake up, heroic figure	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155172	155172
		アニメソング	adjacent	false	FMA	CC0	The Upside Down World	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155173	155173
		アニメソング	adjacent	false	FMA	CC0	Nothing will grow here	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155174	155174
		アニメソング	adjacent	false	FMA	CC0	The Ultimate Threat	Komiku	It's time for adventure ! vol 4	アニメソング adjacent wording only; do not formal-promote without manual approval		false			https://freemusicarchive.org/track/155175	155175
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Scourge INTRO (Remastered)	Pal Zoltan Illes	Scourge #2 - Game Music	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1123286	track_1123286
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Temple Exploration (Ambient)	Pal Zoltan Illes	Scourge #2 - Game Music	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1123287	track_1123287
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Plains Awaiting (Exploration)	Pal Zoltan Illes	Scourge #2 - Game Music	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1123288	track_1123288
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Tears Of Victory - Outro (Remastered)	Pal Zoltan Illes	Scourge #2 - Game Music	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1123289	track_1123289
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Towns And Villages (Remastered)	Pal Zoltan Illes	Scourge #2 - Game Music	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1123290	track_1123290
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Forests' Weave (Exploration)	Pal Zoltan Illes	Scourge #2 - Game Music	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1123291	track_1123291
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	INFERNAL DANCE (Last Fight) (Rematered)	Pal Zoltan Illes	Scourge #2 - Game Music	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1123292	track_1123292
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Cave Exploration (Ambient)	Pal Zoltan Illes	Scourge #2 - Game Music	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1123293	track_1123293
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Light Chapter Interlude	Pal Zoltan Illes	Scourge #2 - Game Music	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1123294	track_1123294
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Mountains Ahead (Exploration)	Pal Zoltan Illes	Scourge #2 - Game Music	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1123295	track_1123295
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Temple Chapter Interlude	Pal Zoltan Illes	Scourge #2 - Game Music	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1123296	track_1123296
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Video Game Music (With Sport Whistle)	Plastic3	Energetic Sports Video Game Action Music	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1342133	track_1342133
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Happy Party Chilren Game Music	Plastic3	Corporate Uplifting Upbeat Background Music	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1381258	track_1381258
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	REDLINE (OUTRO)	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383898	track_1383898
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Abstract (INTRO)	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383899	track_1383899
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	LoLLiPop Chainsaw	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383900	track_1383900
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	WICKED CITY	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383923	track_1383923
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	UltraMan	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383924	track_1383924
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	ONE  PUNCH MAN	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383925	track_1383925
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	DMC	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383926	track_1383926
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Berserk	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383934	track_1383934
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	BiO HUNTER	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383935	track_1383935
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Armitage lll	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383936	track_1383936
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	CyberCity	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383955	track_1383955
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	MADHOUSE	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383959	track_1383959
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Choise	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383960	track_1383960
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Viper	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383961	track_1383961
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	House 'n Bass	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383979	track_1383979
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	WET	magagog	ANIME HOUSE	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1383981	track_1383981
		アニメソング	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Jingle Bells Children Game Music	Plastic3	Christmas New Year Happy Music Backgrounds 2016	アニメソング adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1393529	track_1393529
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	aoR aGNi - Dream Machine I	Aor Agni	Dream Machines	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/87473	track_0087473
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	aoR aGNi - Dream Machine II	Aor Agni	Dream Machines	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/87476	track_0087476
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	aoR aGNi - Dream Machine III	Aor Agni	Dream Machines	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/87496	track_0087496
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	aoR aGNi - Dream Machine IV	Aor Agni	Dream Machines	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/87498	track_0087498
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - What we're missing	Aor Agni	The spark in you	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/155247	track_0155247
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Ibn 'Arabî	Aor Agni	The spark in you	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/155248	track_0155248
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Conscioussness - Spirit	Aor Agni	The spark in you	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/155283	track_0155283
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Interlude  (Work for Ninaes #02)	Aor Agni	The spark in you	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/155297	track_0155297
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Liturgic Meditation	Aor Agni	The spark in you	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/155307	track_0155307
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Mathnavi	Aor Agni	The spark in you	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/155316	track_0155316
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Around the world	Aor Agni	The spark in you	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/155325	track_0155325
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Brutal Truth	Aor Agni	Aor Agni & Friends : One	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/476130	track_0476130
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	&amp; Agharta &amp; Paul Maudit - electro-jazz-movy style	Aor Agni	Aor Agni & Friends : One	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/476131	track_0476131
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Bien-Aimé	Aor Agni	Aor Agni & Friends : One	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/476142	track_0476142
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni -02- Sighs Street	Aor Agni	The birth of Kid Nys	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/506859	track_0506859
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni -03- Alcove	Aor Agni	The birth of Kid Nys	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/506860	track_0506860
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Melissa Czarnik - Happy Song (Aor Agni ashram trip-hop remix) 80 bpm	Aor Agni	Melissa Czarnik - 4 remixes by Aor Agni	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/520640	track_0520640
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Melissa Czarnik - Erf Beat (Aor Agni speed dub remix) 142 bpm	Aor Agni	Melissa Czarnik - 4 remixes by Aor Agni	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/520641	track_0520641
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Melissa Czarnik - If You Gotta System (Aor Agni sunset club remix) 110 bpm	Aor Agni	Melissa Czarnik - 4 remixes by Aor Agni	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/520642	track_0520642
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Melissa Czarnik - Happy Song (Aor Agni live band remix) 90 bpm	Aor Agni	Melissa Czarnik - 4 remixes by Aor Agni	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/520643	track_0520643
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Kristalium and Aor Agni - Celestial Transmission	Aor Agni	Celestial Transmission (single)	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/555946	track_0555946
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Allez Ma' Africa	Aor Agni	Join The Circle	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/809514	track_0809514
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Kuala Lumpur Colours	Aor Agni	Join The Circle	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/809516	track_0809516
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - On Stranger Tides	Aor Agni	Join The Circle	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/809535	track_0809535
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Bangalore Flavours	Aor Agni	Join The Circle	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/809544	track_0809544
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Last Call	Aor Agni	Join The Circle	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/809556	track_0809556
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - 90's Cheap Trick	Aor Agni	Join The Circle	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/809564	track_0809564
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Ybran the Shaman	Aor Agni	Join The Circle	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/809565	track_0809565
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Andalucia Dreamin (80 bpm)	Aor Agni	Louise in the Sky with Diamonds	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/923522	track_0923522
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Gyp Em (85 bpm)	Aor Agni	Louise in the Sky with Diamonds	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/923523	track_0923523
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Cosmic Garden at Dawn (90 bpm)	Aor Agni	Louise in the Sky with Diamonds	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/923524	track_0923524
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Black Light Attack (110 bpm)	Aor Agni	Louise in the Sky with Diamonds	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/923525	track_0923525
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Pleine Lune (95 bpm)	Aor Agni	Louise in the Sky with Diamonds	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/923526	track_0923526
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Divine Agreement (100 bpm)	Aor Agni	Louise in the Sky with Diamonds vol. 2	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/978494	track_0978494
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Silent Grove (105 bpm)	Aor Agni	Louise in the Sky with Diamonds vol. 2	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/978495	track_0978495
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Find the Crack (115 bpm)	Aor Agni	Louise in the Sky with Diamonds vol. 2	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/978496	track_0978496
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Future Funk	Marco Margna	Marco Margna Music Library 1	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1121422	track_1121422
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni ft. SackJo22 - Urgency 2 (112bpm)	Aor Agni	Juliette Dreams	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1172110	track_1172110
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni ft. Snowflake - Winter Sol (125bpm)	Aor Agni	Juliette Dreams	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1172111	track_1172111
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Surrealistic Pillow (110bpm)	Aor Agni	Juliette Dreams	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1172112	track_1172112
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Electric Roundabout (105bpm)	Aor Agni	Juliette Dreams	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1172113	track_1172113
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni and Kristalium ft. SackJo22 - Urgency (117bpm)	Aor Agni	Juliette Dreams	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1172114	track_1172114
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Self Insider (97bpm)	Aor Agni	Juliette Dreams	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1172115	track_1172115
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - El cielo (108bpm)	Aor Agni	Juliette Dreams	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1172116	track_1172116
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Doing the same things (100bpm)	Aor Agni	Juliette Dreams	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1172117	track_1172117
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni ft. SackJo22 - Deeper nights deeper dreams (120bpm)	Aor Agni	Juliette Dreams	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1172118	track_1172118
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni ft. Snowflake - In a box (122bpm)	Aor Agni	Juliette Dreams	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1172119	track_1172119
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Ambient Shores part 4	Aor Agni	Ambient Shores	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1327691	track_1327691
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Ambient Shores part 2	Aor Agni	Ambient Shores	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1327692	track_1327692
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Ambient Shores part 1	Aor Agni	Ambient Shores	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1327693	track_1327693
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Ambient Shores part 6	Aor Agni	Ambient Shores	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1327694	track_1327694
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Ambient Shores part 3	Aor Agni	Ambient Shores	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1327695	track_1327695
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Ambient Shores part 5	Aor Agni	Ambient Shores	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1327696	track_1327696
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Ambient Shores part 7	Aor Agni	Ambient Shores	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1327697	track_1327697
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Ambient Shores part 8	Aor Agni	Ambient Shores	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1327698	track_1327698
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Ambient Shores part 9	Aor Agni	Ambient Shores	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1327699	track_1327699
		シティ・ポップ	adjacent	false	MTG-Jamendo	CC-BY-NC-SA	Aor Agni - Ambient Shores part 10	Aor Agni	Ambient Shores	シティ・ポップ adjacent wording only; do not formal-promote without manual approval		false			http://www.jamendo.com/track/1327700	track_1327700
